ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Total,Age (Youth bands): 15-19,Type of unemployment: Total,2012,88.512,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Total,Age (Youth bands): 15-19,Type of unemployment: Unemployed previously employed,2012,62.004,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Total,Age (Youth bands): 15-19,Type of unemployment: Unemployed seeking their first job,2012,26.508,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Total,Age (Youth bands): 20-24,Type of unemployment: Total,2012,213.585,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Total,Age (Youth bands): 20-24,Type of unemployment: Unemployed previously employed,2012,164.869,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Total,Age (Youth bands): 20-24,Type of unemployment: Unemployed seeking their first job,2012,48.716,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Total,Age (Youth bands): 25-29,Type of unemployment: Total,2012,180.512,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Total,Age (Youth bands): 25-29,Type of unemployment: Unemployed previously employed,2012,155.031,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Total,Age (Youth bands): 25-29,Type of unemployment: Unemployed seeking their first job,2012,25.481,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Male,Age (Youth bands): 15-29,Type of unemployment: Total,2012,262.645,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",Sex: Male,Age (Youth bands): 15-29,Type of unemployment: Unemployed previously employed,2012,219.72,,,,Repository: ILO-STATISTICS - Micro data processing
